"id","programmingid","userid","submitcount","latestsubmitid"
"2848671","23774","80786","6","8770476"
"2855475","23774","80787","7","8828817"
"2884701","23774","80790","1","8892127"
"2839932","23774","80791","4","8743960"
"2883639","23774","80793","11","8893860"
"2840094","23774","80794","7","8744773"
"2866054","23774","80795","2","8827108"
"2855580","23774","80797","10","8800996"
"2852231","23774","80799","3","8783974"
"2887222","23774","80800","1","8898770"
"2885880","23774","80801","7","8896304"
"2849369","23774","80804","4","8773108"
"2852910","23774","80806","21","8801625"
"2868469","23774","80813","10","8840167"
"2881686","23774","80814","2","8899940"
"2840235","23774","80817","7","8745075"
"2874261","23774","80819","1","8856775"
"2865734","23774","80824","2","8826174"
"2854891","23774","80825","5","8794451"
"2846798","23774","80827","3","8766341"
"2887445","23774","80829","1","8899105"
"2844519","23774","80832","15","8770441"
"2839944","23774","80835","6","8860428"
"2886239","23774","80846","1","8896722"
"2865920","23774","80848","8","8829133"
"2872844","23774","80851","1","8852522"
"2839702","23774","80853","5","8743217"
"2887777","23774","80857","1","8899606"
"2872162","23774","80862","8","8849493"
"2878942","23774","80863","2","8895176"
"2879623","23774","80865","4","8872907"
"2873885","23774","80867","1","8855775"
"2869299","23774","80868","9","8839780"
"2856188","23774","80870","1","8799462"
"2884176","23774","80878","2","8890287"
"2890676","23774","80881","1","8903609"
"2855222","23774","80883","10","8818033"
"2889814","23774","80885","1","8902423"
"2873652","23774","80894","1","8855013"
"2841319","23774","80895","6","8750175"
"2868299","23774","80897","5","8835268"
"2886680","23774","80905","2","8902025"
"2844184","23774","80907","1","8757473"
"2877400","23774","80909","3","8901494"
"2873967","23774","80917","1","8855977"
"2842462","23774","80938","2","8752257"
"2839890","23774","80951","12","8743951"
"2855765","23774","80965","9","8798051"
"2856757","23774","80968","1","8801820"
"2865627","23774","80970","7","8826267"
"2884491","23774","80980","1","8891460"
"2843663","23774","80984","8","8756317"
"2863567","23774","80987","1","8819600"
"2853809","23774","80988","1","8789942"
"2889711","23774","80989","1","8902274"
"2856144","23774","80990","1","8799310"
"2889598","23774","80992","1","8902135"
"2877720","23774","80993","2","8865889"
"2856269","23774","80995","19","8800075"
"2841571","23774","80998","5","8749434"
"2850453","23774","80999","3","8776485"
"2862383","23774","81000","11","8899360"
"2852757","23774","81001","15","8901431"
"2886771","23774","81006","2","8898177"
"2849139","23774","81010","3","8772435"
"2885437","23774","81011","5","8900486"
"2874452","23774","81012","9","8857960"
"2883330","23774","81013","7","8890198"
"2841726","23774","81014","6","8750018"
"2853630","23774","81018","6","8792565"
"2890211","23774","81019","2","8903799"
"2887299","23774","81022","1","8898885"
"2869438","23774","81023","5","8840689"
"2885004","23774","81030","1","8893078"
"2852298","23774","81033","14","8784575"
"2882677","23774","81036","9","8885032"
"2844094","23774","81039","5","8760289"
"2890590","23774","81049","1","8903500"
"2884616","23774","81050","1","8891856"
"2850599","23774","81057","10","8777709"
"2873155","23774","81073","4","8853498"
"2866436","23774","81078","11","8869210"
"2841186","23774","81079","5","8748188"
"2859353","23774","81083","2","8809231"
"2873143","23774","81096","19","8853925"
"2887005","23774","81097","2","8899260"
"2866731","23774","81103","1","8829486"
"2841110","23774","81104","1","8747866"
"2846844","23774","81107","12","8764671"
"2863514","23774","81113","7","8864598"
"2889488","23774","81118","2","8901991"
"2859387","23774","81125","1","8809290"
"2885761","23774","81130","3","8899219"
"2857068","23774","81135","6","8822680"
"2849793","23774","81142","1","8774329"
"2847016","23774","81143","2","8765055"
"2856376","23774","81146","7","8801031"
"2842320","23774","81147","3","8751909"
"2890071","23774","81152","1","8902774"
"2883683","23774","81154","1","8888318"
"2888961","23774","81156","1","8901236"
"2853323","23774","81157","4","8788443"
"2842432","23774","81158","3","8752246"
"2879078","23774","81159","6","8871177"
"2855510","23774","81162","11","8818968"
"2869518","23774","81163","2","8839835"
"2870513","23774","81165","6","8844363"
"2872071","23774","81167","3","8849169"
"2887044","23774","81168","3","8902278"
"2889645","23774","81172","1","8902193"
"2865939","23774","81181","2","8826695"
"2848391","23774","81195","21","8780409"
"2875047","23774","81204","1","8858516"
"2866267","23774","81205","19","8898921"
"2877775","23774","81213","1","8865940"
"2881862","23774","81219","3","8890443"
"2866738","23774","81225","74","8901325"
"2872767","23774","81253","14","8874708"
"2839738","23774","81267","4","8743356"
"2865998","23774","81274","7","8903749"
"2854640","23774","81284","4","8793419"
"2888915","23774","81298","1","8901175"
"2850996","23774","81310","3","8900613"
"2858147","23774","81312","1","8806286"
"2842736","23774","81321","4","8753300"
"2882778","23774","81325","1","8885008"
"2888757","23774","81341","1","8900965"
"2854404","23774","81351","1","8792233"
"2888509","23774","81352","1","8900618"
"2841134","23774","81360","4","8748022"
"2888408","23774","81371","1","8900490"
"2839928","23774","81373","8","8744137"
"2889710","23774","81381","1","8902273"
"2856068","23774","81384","5","8800201"
"2854834","23774","81391","7","8794233"
"2855834","23774","81393","9","8799891"
"2855760","23774","81397","2","8797993"
"2861641","23774","81401","4","8814688"
"2868385","23774","81403","3","8835459"
"2855836","23774","81415","32","8844691"
"2843102","23774","81419","3","8756579"
"2850918","23774","81420","5","8784537"
"2868554","23774","81421","10","8838764"
"2885581","23774","81425","1","8894468"
"2876405","23774","81435","1","8862179"
"2890090","23774","81440","1","8902799"
"2883824","23774","81458","1","8888857"
"2865761","23774","81459","6","8826457"
"2854610","23774","81465","1","8793023"
"2887607","23774","81473","2","8899399"
"2866541","23774","81478","4","8828791"
"2842244","23774","81492","1","8751506"
"2843914","23774","81494","3","8756812"
"2867902","23774","81496","9","8900922"
"2890495","23774","81499","1","8903365"
"2885795","23774","81500","1","8895273"
"2890383","23774","81522","1","8903221"
"2884851","23774","81524","1","8892593"
"2857963","23774","81526","37","8830938"
"2849822","23774","81532","1","8774402"
"2890597","23774","81533","1","8903511"
"2850523","23774","81534","2","8776762"
"2863981","23774","81536","3","8821068"
"2847094","23774","81574","1","8765299"
"2879311","23774","81590","3","8871579"
"2889631","23774","81600","1","8902176"
"2863486","23774","81604","8","8820848"
"2865996","23774","81610","7","8828238"
"2888396","23774","81615","1","8900475"
"2869999","23774","81617","8","8872587"
"2843185","23774","81626","2","8754575"
"2883700","23774","81627","12","8899059"
"2873960","23774","81628","4","8856040"
"2873028","23774","81633","1","8853088"
"2842901","23774","81634","1","8753593"
"2874907","23774","81635","1","8858226"
"2877940","23774","81638","5","8875557"
"2883714","23774","81642","5","8903639"
"2890251","23774","81645","1","8903033"
"2871951","23774","81646","7","8897680"
"2840950","23774","81647","9","8795157"
"2851134","23774","81649","7","8779850"
"2839854","23774","81652","1","8743660"
"2839819","23774","81661","4","8743598"
"2884554","23774","81666","1","8891640"
"2889902","23774","81667","4","8902899"
"2882104","23774","81669","2","8882283"
"2866244","23774","81674","11","8828532"
"2854207","23774","81676","3","8791922"
"2882109","23774","81684","4","8882118"
"2857793","23774","81690","4","8805298"
"2848319","23774","81693","1","8768740"
"2866993","23774","81694","5","8830764"
"2885504","23774","81704","2","8898863"
"2855583","23774","81708","12","8799743"
"2887687","23774","81710","1","8899490"
"2883101","23774","81717","4","8898855"
"2839618","23774","81718","31","8765396"
"2851079","23774","81719","4","8779103"
"2863403","23774","81720","6","8822890"
"2852811","23774","81723","37","8902827"
"2841158","23774","81728","1","8748046"
"2852154","23774","81734","19","8784349"
"2840611","23774","81737","3","8746219"
"2889620","23774","81738","1","8902161"
"2865849","23774","81742","1","8826366"
"2890524","23774","81744","1","8903405"
"2877767","23774","81745","1","8865917"
"2847372","23774","81752","24","8797791"
"2866383","23774","81754","12","8834160"
"2854464","23774","81765","17","8796368"
"2870879","23774","81766","1","8844756"
"2847000","23774","81769","5","8766862"
"2865969","23774","81777","1","8826787"
"2881457","23774","81779","1","8878771"
"2879525","23774","81792","9","8872508"
"2850771","23774","81797","8","8784580"
"2860566","23774","81801","2","8812614"
"2866494","23774","81802","1","8828534"
"2840692","23774","81805","2","8746446"
"2865507","23774","81806","11","8826411"
"2875435","23774","81817","4","8859754"
"2872141","23774","81822","1","8849338"
"2866248","23774","81833","1","8827744"
"2843008","23774","81841","5","8754927"
"2868466","23774","81843","20","8842945"
"2873892","23774","81844","11","8869968"
"2888063","23774","81845","1","8900002"
"2860639","23774","81846","9","8813595"
"2869302","23774","81847","2","8839063"
"2852907","23774","81848","1","8786852"
"2865886","23774","81853","5","8826582"
"2840012","23774","81863","9","8744410"
"2878671","23774","81869","1","8869870"
"2886465","23774","81870","1","8897481"
"2866930","23774","81872","4","8830301"
"2888492","23774","81874","1","8900596"
"2843893","23774","81876","2","8756749"
"2846915","23774","81881","7","8765040"
"2846946","23774","81883","7","8764916"
"2863005","23774","81884","7","8830304"
"2842754","23774","81886","13","8779920"
"2845811","23774","81887","9","8764189"
"2841312","23774","81891","5","8748597"
"2885285","23774","81899","1","8893759"
"2888813","23774","81900","1","8901040"
"2851006","23774","81902","11","8779533"
"2889020","23774","81907","1","8901314"
"2867704","23774","81918","7","8833458"
"2889232","23774","81939","1","8901622"
"2857694","23774","81940","4","8804986"
"2889243","23774","81941","1","8901637"
"2886897","23774","81942","2","8901895"
"2889647","23774","81943","1","8902195"
"2848750","23774","81945","13","8774834"
"2889502","23774","81966","1","8902002"
"2839782","23774","81994","26","8774669"
"2839950","23774","82010","1","8743992"
"2873344","23774","82020","3","8854828"
"2883579","23774","82023","4","8887956"
"2866133","23774","82033","3","8828930"
"2887764","23774","82060","2","8900074"
"2888406","23774","82074","1","8900487"
"2853343","23774","82079","3","8789009"
"2889640","23774","82085","1","8902187"
"2856654","23774","82092","3","8804160"
"2849527","23774","82134","3","8773621"
"2874511","23774","82141","1","8857303"
"2886830","23774","82145","1","8898184"
"2874267","23774","82149","1","8856791"
"2864295","23774","82155","8","8855096"
"2887785","23774","82160","1","8899615"
"2886535","23774","82182","2","8897945"
"2875353","23774","82187","1","8859180"
"2847028","23774","82189","9","8765463"
"2873499","23774","82197","1","8854551"
"2888718","23774","82198","1","8900907"
"2864022","23774","82207","19","8896743"
"2868530","23774","82221","11","8836463"
"2873075","23774","82226","1","8853206"
"2845236","23774","82420","3","8762472"
"2851377","23774","82448","7","8826793"
"2872792","23774","82454","1","8851994"
"2875998","23774","82485","3","8860897"
"2879834","23774","82542","10","8886065"
"2868561","23774","82548","7","8839182"
"2873953","23774","82561","11","8901558"
"2843120","23774","82574","4","8754398"
"2841438","23774","82586","1","8748982"
"2886716","23774","82593","1","8898007"
"2865200","23774","82603","1","8824486"
"2888858","23774","82633","1","8901097"
"2887674","23774","82673","1","8899473"
"2889289","23774","82681","1","8901703"
"2840039","23774","82687","7","8744383"
"2840865","23774","82691","5","8747179"
"2871389","23774","82704","3","8846866"
"2851375","23774","82715","23","8783242"
"2871704","23774","82728","7","8848134"
"2855481","23774","82733","4","8796942"
"2862495","23774","82738","4","8818928"
"2863414","23774","82800","7","8819451"
"2889871","23774","82819","1","8902495"
"2844568","23774","82853","9","8759051"
"2862667","23774","82867","8","8818753"
"2863271","23774","82881","13","8819738"
"2869839","23774","82905","9","8842448"
"2840005","23774","82916","7","8744295"
"2873569","23774","82926","3","8855066"
"2888137","23774","82959","1","8900121"
"2890534","23774","83068","1","8903421"
"2887020","23774","83107","2","8902706"
"2889933","23774","83109","1","8902588"
"2847253","23774","83179","1","8765883"
"2847957","23774","83196","18","8771129"
"2878846","23774","83197","9","8902010"
"2888976","23774","83198","1","8901255"
"2873542","23774","83199","5","8854815"
"2886777","23774","83201","1","8898098"
"2883550","23774","83202","4","8901862"
"2883601","23774","83204","4","8888068"
"2853035","23774","83205","1","8787320"
"2840710","23774","83207","7","8746929"
"2888210","23774","83210","1","8900220"
"2840701","23774","83211","8","8747187"
"2879395","23774","83212","3","8871797"
"2885941","23774","83213","1","8895804"
"2861361","23774","83215","21","8820067"
"2842137","23774","83216","9","8865778"
"2848729","23774","83218","10","8893191"
"2890399","23774","83219","1","8903239"
"2880427","23774","83228","4","8875526"
"2878078","23774","83234","9","8867968"
"2855571","23774","83235","3","8893431"
"2840413","23774","83236","4","8749785"
"2843264","23774","83237","13","8866668"
"2839641","23774","83240","7","8743063"
"2840068","23774","83246","3","8744507"
"2847238","23774","83250","1","8765818"
"2886984","23774","83251","4","8899742"
"2848625","23774","83253","10","8827653"
"2878458","23774","83254","1","8868873"
"2844668","23774","83255","6","8759761"
"2890702","23774","83256","1","8903645"
"2859863","23774","83257","2","8810548"
"2859767","23774","83258","9","8813067"
"2866987","23774","83259","12","8830704"
